ID DRAW_TYPE DRAW_VALUE
4963 NORMAL 0.404946
4964 NORMAL -0.427771
4965 NORMAL 0.316900
4966 NORMAL -0.103720
4967 NORMAL 0.284648
4968 NORMAL -0.369817
4969 NORMAL -0.065118
4970 NORMAL -0.396447
4971 NORMAL 0.349148
4972 NORMAL 0.356227
4973 NORMAL 0.229730
4974 NORMAL 0.603723
4975 NORMAL 0.401080
4976 NORMAL 0.334159
4977 NORMAL -0.121666
4978 NORMAL 0.374938
4979 NORMAL 0.186104
4980 NORMAL -0.001634
4981 NORMAL -0.492875
4982 NORMAL 0.031152
4983 NORMAL 1.046744
4984 NORMAL 0.052817
4985 NORMAL 0.349731
4986 NORMAL 0.073582
4987 NORMAL 0.337042
4988 NORMAL 0.224087
4989 NORMAL -0.565815
4990 NORMAL -0.266445
4991 NORMAL 0.302381
4992 NORMAL 0.387223
4993 NORMAL 0.710544
4994 NORMAL 0.748787
4995 NORMAL 0.067385
4996 NORMAL 0.000161
4997 NORMAL -0.107424
4998 NORMAL -0.025645
4999 NORMAL -0.277202
5000 NORMAL 0.023180
5001 NORMAL 0.749640
5002 NORMAL 0.191058
5003 NORMAL 0.038058
5004 NORMAL 0.762334
5005 NORMAL 0.076546
5006 NORMAL 0.807994
5007 NORMAL -0.175864
5008 NORMAL -0.783153
5009 NORMAL -0.235395
5010 NORMAL -0.199465
5011 NORMAL -0.098873
5012 NORMAL 0.219938
5013 NORMAL 1.007653
5014 NORMAL 0.054669
5015 NORMAL 1.346979
5016 NORMAL 0.337499
5017 NORMAL -0.327266
5018 NORMAL -0.769607
5019 NORMAL 0.022241
5020 NORMAL -0.089313
5021 NORMAL 0.450881
5022 NORMAL -0.462716
5023 NORMAL 0.681206
5024 NORMAL 0.424884
5025 NORMAL 0.101996
5026 NORMAL 0.181763
5027 NORMAL -0.138121
5028 NORMAL 0.132995
5029 NORMAL 0.294905
5030 NORMAL -0.399780
5031 NORMAL -0.008742
5032 NORMAL 1.031675
5033 NORMAL -0.328557
5034 NORMAL 0.804844
5035 NORMAL 0.796815
5036 NORMAL -0.077683
5037 NORMAL -0.178578
5038 NORMAL 0.473988
5039 NORMAL 0.863077
5040 NORMAL 0.126751
5041 NORMAL 0.838661
5042 NORMAL -0.089953
5043 NORMAL 0.148370
5044 NORMAL 0.287376
5045 NORMAL 0.114072
5046 NORMAL -0.261615
5047 NORMAL 0.972624
5048 NORMAL -0.585774
5049 NORMAL 0.212695
5050 NORMAL 0.622456
5051 NORMAL 0.416728
5052 NORMAL 0.146402
5053 NORMAL 0.362342
5054 NORMAL 0.296570
5055 NORMAL 0.469124
5056 NORMAL -0.016226
5057 NORMAL 1.135619
5058 NORMAL 0.113584
5059 NORMAL -0.444549
5060 NORMAL -0.231834
5061 NORMAL -0.135286
5062 NORMAL 0.403947
5063 NORMAL 0.520413
5064 NORMAL 0.361957
5065 NORMAL -0.035010
5066 NORMAL 0.244739
5067 NORMAL 0.402820
5068 NORMAL 0.504117
5069 NORMAL -0.040542
5070 NORMAL 0.657344
5071 NORMAL 0.201801
5072 NORMAL 0.955514
5073 NORMAL -0.516712
5074 NORMAL 0.026588
5075 NORMAL -0.205094
5076 NORMAL 0.060230
5077 NORMAL 0.169932
5078 NORMAL 0.160287
5079 NORMAL -0.298548
5080 NORMAL 0.273566
5081 NORMAL -0.095922
5082 NORMAL -0.215008
5083 NORMAL 1.459407
5084 NORMAL 0.270881
5085 NORMAL 0.628346
5086 NORMAL -0.192756
5087 NORMAL -0.007893
5088 NORMAL 0.186673
5089 NORMAL 0.665166
5090 NORMAL 0.226930
5091 NORMAL -0.396000
5092 NORMAL 0.620847
5093 NORMAL 0.076663
5094 NORMAL -0.720992
5095 NORMAL -0.123767
5096 NORMAL 0.384140
5097 NORMAL -0.320727
5098 NORMAL 0.075871
5099 NORMAL -0.388118
5100 NORMAL 0.480993
5101 NORMAL 0.394599
5102 NORMAL -0.265045
5103 NORMAL -0.474703
5104 NORMAL 0.330956
5105 NORMAL -0.138601
5106 NORMAL -0.450344
5107 NORMAL -0.249020
5108 NORMAL -0.830254
5109 NORMAL -1.158956
5110 NORMAL -0.062892
5111 NORMAL 1.042685
5112 NORMAL -0.942940
5113 NORMAL 0.202018
5114 NORMAL 0.587990
5115 NORMAL -0.243944
5116 NORMAL 0.313110
5117 NORMAL 0.543330
5118 NORMAL -0.150315
5119 NORMAL 0.475176
5120 NORMAL 0.113457
5121 NORMAL 0.285309
5122 NORMAL -0.756279
5123 NORMAL 0.109496
5124 NORMAL -0.668959
5125 NORMAL -0.405344
5126 NORMAL 0.270703
5127 NORMAL 0.561895
5128 NORMAL -0.529205
5129 NORMAL -0.317597
5130 NORMAL 0.073495
5131 NORMAL 0.182755
5132 NORMAL 0.151714
5133 NORMAL 0.109062
5134 NORMAL -0.479916
5135 NORMAL 0.907346
5136 NORMAL 0.855530
5137 NORMAL -0.525197
5138 NORMAL 0.545918
5139 NORMAL -0.411622
5140 NORMAL 0.264093
5141 NORMAL -0.073554
5142 NORMAL -0.286428
5143 NORMAL 0.520681
5144 NORMAL 0.770965
5145 NORMAL -0.431309
5146 NORMAL -1.461832
5147 NORMAL -0.062896
5148 NORMAL -0.333998
5149 NORMAL 0.196207
5150 NORMAL -0.276656
5151 NORMAL -0.126741
5152 NORMAL -0.146924
5153 NORMAL -0.116923
5154 NORMAL -0.294378
5155 NORMAL 0.254775
5156 NORMAL 0.185046
5157 NORMAL 0.008645
5158 NORMAL 0.640846
5159 NORMAL 0.534954
5160 NORMAL 0.203801
5161 NORMAL 0.164291
5162 NORMAL 0.089486
5163 NORMAL 0.420137
5164 NORMAL 0.584097
5165 NORMAL 0.173489
5166 NORMAL -0.486258
5167 NORMAL 0.624645
5168 NORMAL 0.588749
5169 NORMAL -0.246805
5170 NORMAL 0.039765
5171 NORMAL -0.164616
5172 NORMAL 0.527722
5173 NORMAL 0.622878
5174 NORMAL 0.598006
5175 NORMAL 0.450084
5176 NORMAL -0.579885
5177 NORMAL 0.013332
5178 NORMAL -0.175193
5179 NORMAL -0.268315
5180 NORMAL 0.452568
5181 NORMAL 0.390037
5182 NORMAL 0.373355
5183 NORMAL -0.705464
5184 NORMAL -0.608170
5185 NORMAL 0.011920
5186 NORMAL -0.048499
5187 NORMAL -0.362353
5188 NORMAL -0.725563
5189 NORMAL 0.563624
5190 NORMAL -0.295305
5191 NORMAL 0.401915
5192 NORMAL 0.039274
5193 NORMAL 0.639350
5194 NORMAL 0.302920
5195 NORMAL -0.507062
5196 NORMAL -0.672981
5197 NORMAL 0.810296
5198 NORMAL 0.146474
5199 NORMAL 0.487468
5200 NORMAL 0.565497
5201 NORMAL -0.241935
5202 NORMAL 0.676160
5203 NORMAL -0.606816
5204 NORMAL 0.331980
5205 NORMAL -0.303090
5206 NORMAL -0.063647
5207 NORMAL 0.331593
5208 NORMAL -0.393554
5209 NORMAL 0.445602
5210 NORMAL 0.985031
5211 NORMAL 0.050761
5212 NORMAL 1.260151
5213 NORMAL 0.168395
5214 NORMAL -0.061033
5215 NORMAL 0.495449
5216 NORMAL 0.794266
5217 NORMAL -0.383779
5218 NORMAL -0.123726
5219 NORMAL 0.731254
5220 NORMAL 0.693933
5221 NORMAL 0.094805
5222 NORMAL 0.638034
5223 NORMAL 0.908831
5224 NORMAL 0.286419
5225 NORMAL -0.004137
5226 NORMAL -0.013577
5227 NORMAL 0.382086
5228 NORMAL 0.124588
5229 NORMAL 0.638765
5230 NORMAL 0.210786
5231 NORMAL 0.409129
5232 NORMAL 0.466498
5233 NORMAL 0.632409
5234 NORMAL 0.126109
5235 NORMAL -0.739702
5236 NORMAL -0.517292
5237 NORMAL -0.008751
5238 NORMAL -0.108167
5239 NORMAL -0.038091
5240 NORMAL 0.392713
5241 NORMAL -0.967538
5242 NORMAL 0.205186
5243 NORMAL -0.180754
5244 NORMAL 0.693871
5245 NORMAL -0.232137
5246 NORMAL 0.235741
5247 NORMAL 0.165121
5248 NORMAL -0.696583
5249 NORMAL -0.506930
5250 NORMAL 0.400766
5251 NORMAL 1.333928
5252 NORMAL -0.695367
5253 NORMAL 0.924532
5254 NORMAL 0.054252
5255 NORMAL -0.551920
5256 NORMAL 0.589462
5257 NORMAL 0.540187
5258 NORMAL 0.269191
5259 NORMAL 0.125461
5260 NORMAL 0.653789
5261 NORMAL 0.637774
5262 NORMAL -0.053707
5263 NORMAL 0.858330
5264 NORMAL 0.086214
5265 NORMAL -0.441732
5266 NORMAL -0.056351
5267 NORMAL -0.129452
5268 NORMAL 0.690031
5269 NORMAL 1.505858
5270 NORMAL -0.317083
5271 NORMAL 1.122612
5272 NORMAL 0.376792
5273 NORMAL -0.095920
5274 NORMAL 0.217385
5275 NORMAL 0.095727
5276 NORMAL -0.016290
5277 NORMAL -1.030792
5278 NORMAL 0.477311
5279 NORMAL -0.010256
5280 NORMAL -0.125035
5281 NORMAL 0.717732
5282 NORMAL -1.009642
5283 NORMAL 0.862144
5284 NORMAL 0.693641
5285 NORMAL -0.508680
5286 NORMAL 0.385142
5287 NORMAL -0.412954
5288 NORMAL -0.265604
5289 NORMAL 0.541737
5290 NORMAL 0.266123
5291 NORMAL 0.676827
5292 NORMAL -0.656434
5293 NORMAL 0.136576
5294 NORMAL 0.791613
5295 NORMAL -0.744916
5296 NORMAL 0.455032
5297 NORMAL -0.589602
5298 NORMAL -0.130941
5299 NORMAL -0.429994
5300 NORMAL 0.297103
5301 NORMAL -0.873680
5302 NORMAL 0.036256
5303 NORMAL 0.277616
5304 NORMAL 0.305378
5305 NORMAL -0.426636
5306 NORMAL -0.320383
5307 NORMAL 1.034032
5308 NORMAL -0.593189
5309 NORMAL 0.182728
5310 NORMAL 0.139234
5311 NORMAL -0.096885
5312 NORMAL 0.089004
5313 NORMAL 0.479576
5314 NORMAL -0.055051
5315 NORMAL 0.250940
5316 NORMAL -0.084058
5317 NORMAL 0.091847
5318 NORMAL -0.661445
5319 NORMAL -0.150276
5320 NORMAL -0.699983
5321 NORMAL -0.630718
5322 NORMAL -0.402769
5323 NORMAL -0.569647
5324 NORMAL -0.004791
5325 NORMAL 0.617586
5326 NORMAL 0.457568
5327 NORMAL 0.600885
5328 NORMAL 0.030211
5329 NORMAL 1.045081
5330 NORMAL -0.230582
5331 NORMAL 0.022150
5332 NORMAL 0.171975
5333 NORMAL 0.643347
5334 NORMAL -0.466189
5335 NORMAL 0.690811
5336 NORMAL 0.461550
5337 NORMAL -0.288011
5338 NORMAL -0.109094
5339 NORMAL -0.896224
5340 NORMAL 0.040831
5341 NORMAL -0.149167
5342 NORMAL -0.153285
5343 NORMAL -0.476756
5344 NORMAL -0.232523
5345 NORMAL -0.130882
5346 NORMAL 0.254617
5347 NORMAL -0.081858
5348 NORMAL 0.403254
5349 NORMAL 0.111342
5350 NORMAL 0.060560
5351 NORMAL -0.907861
5352 NORMAL 0.339536
5353 NORMAL 0.209575
5354 NORMAL 0.155029
5355 NORMAL -0.473690
5356 NORMAL -0.338119
5357 NORMAL 0.723568
5358 NORMAL 0.612806
5359 NORMAL 0.592839
5360 NORMAL 0.141272
5361 NORMAL 0.301790
5362 NORMAL -0.070640
5363 NORMAL 0.087979
5364 NORMAL 0.016240
5365 NORMAL 0.103280
5366 NORMAL -0.163793
5367 NORMAL -0.593341
5368 NORMAL 0.176335
5369 NORMAL 0.360734
5370 NORMAL 0.605596
5371 NORMAL 0.437974
5372 NORMAL 0.131527
5373 NORMAL 0.143567
5374 NORMAL 0.425222
5375 NORMAL 0.615780
5376 NORMAL -0.582539
5377 NORMAL -0.312110
5378 NORMAL 0.296503
5379 NORMAL 0.336751
5380 NORMAL 0.014821
5381 NORMAL 0.160028
5382 NORMAL -0.567907
5383 NORMAL 0.264739
5384 NORMAL 0.830721
5385 NORMAL 0.981422
5386 NORMAL 0.645893
5387 NORMAL -0.071190
5388 NORMAL 0.444063
5389 NORMAL 0.309110
5390 NORMAL 0.027280
5391 NORMAL -0.100154
5392 NORMAL -0.023009
5393 NORMAL -0.240713
5394 NORMAL -0.305794
5395 NORMAL 0.591541
5396 NORMAL 0.433365
5397 NORMAL 0.777593
5398 NORMAL 0.196749
5399 NORMAL 0.231026
5400 NORMAL 0.886976
5401 NORMAL 0.322494
5402 NORMAL -0.355825
5403 NORMAL -0.465640
5404 NORMAL 0.478504
5405 NORMAL 0.386627
5406 NORMAL -0.065220
5407 NORMAL 0.241599
5408 NORMAL -0.180491
5409 NORMAL 0.453815
5410 NORMAL -0.173021
5411 NORMAL 0.323848
5412 NORMAL -0.582606
5413 NORMAL 1.208954
5414 NORMAL -0.432797
5415 NORMAL -0.647292
5416 NORMAL 0.448954
5417 NORMAL -0.103980
5418 NORMAL 0.155021
5419 NORMAL 0.584314
5420 NORMAL 1.102608
5421 NORMAL 0.058221
5422 NORMAL 0.072067
5423 NORMAL 0.713246
5424 NORMAL 0.330507
5425 NORMAL -0.137862
5426 NORMAL 0.904043
5427 NORMAL -0.168585
5428 NORMAL 1.178844
5429 NORMAL 0.391754
5430 NORMAL 0.200203
5431 NORMAL 0.299462
5432 NORMAL 0.325032
5433 NORMAL 0.105734
5434 NORMAL -0.430645
5435 NORMAL 0.019992
5436 NORMAL -0.121629
5437 NORMAL -0.084563
5438 NORMAL -0.398002
5439 NORMAL -0.149260
5440 NORMAL -0.458138
5441 NORMAL 1.307126
5442 NORMAL 0.065290
5443 NORMAL 0.290636
5444 NORMAL 0.439706
5445 NORMAL 1.056740
5446 NORMAL 0.016398
5447 NORMAL 1.439410
5448 NORMAL 0.088532
5449 NORMAL -0.233199
5450 NORMAL -0.154372
5451 NORMAL 0.442004
5452 NORMAL 0.929739
5453 NORMAL 0.023004
5454 NORMAL 0.034722
5455 NORMAL -0.041029
5456 NORMAL -0.007693
5457 NORMAL 0.762981
5458 NORMAL -0.184002
5459 NORMAL 0.004368
5460 NORMAL -0.618383
5461 NORMAL -0.109379
5462 NORMAL 0.637504
5463 NORMAL 0.528755
5464 NORMAL -0.498855
5465 NORMAL 0.791192
5466 NORMAL -0.083194
5467 NORMAL -0.004455
5468 NORMAL 0.328039
5469 NORMAL 0.521663
5470 NORMAL 0.051868
5471 NORMAL -0.887203
5472 NORMAL 1.047024
5473 NORMAL -0.305717
5474 NORMAL -0.247463
5475 NORMAL 0.603153
5476 NORMAL 0.088495
5477 NORMAL 0.567624
5478 NORMAL -0.792954
5479 NORMAL -0.197087
5480 NORMAL 0.692900
5481 NORMAL 0.552618
5482 NORMAL 0.047977
5483 NORMAL 0.971848
5484 NORMAL -0.005820
5485 NORMAL -0.169393
5486 NORMAL 0.116300
5487 NORMAL 0.350396
5488 NORMAL 0.156460
5489 NORMAL 0.011185
5490 NORMAL -0.060045
5491 NORMAL 0.370743
5492 NORMAL 0.691050
5493 NORMAL 0.551102
5494 NORMAL 0.583411
5495 NORMAL 0.683070
5496 NORMAL 0.491284
5497 NORMAL 1.128265
5498 NORMAL 0.374699
5499 NORMAL -0.004272
5500 NORMAL 0.167563
5501 NORMAL -0.643378
5502 NORMAL 0.134031
5503 NORMAL -0.637670
5504 NORMAL 1.164280
5505 NORMAL -0.627523
5506 NORMAL 0.537294
5507 NORMAL 0.388860
5508 NORMAL -0.196014
5509 NORMAL -0.081901
5510 NORMAL -0.032700
5511 NORMAL 0.356136
5512 NORMAL -0.447729
5513 NORMAL 0.019965
5514 NORMAL 0.359031
5515 NORMAL 0.431376
5516 NORMAL -0.410513
5517 NORMAL 0.633279
5518 NORMAL 0.077085
5519 NORMAL 0.351175
5520 NORMAL 0.159970
5521 NORMAL 0.438326
5522 NORMAL -0.007152
5523 NORMAL 0.599893
5524 NORMAL -0.486507
5525 NORMAL -0.576585
5526 NORMAL 0.364069
5527 NORMAL 0.125521
5528 NORMAL -0.240949
5529 NORMAL 0.130342
5530 NORMAL 0.414050
5531 NORMAL 0.130337
5532 NORMAL -0.483541
5533 NORMAL 0.088053
5534 NORMAL 0.721500
5535 NORMAL -0.677619
5536 NORMAL 0.514173
5537 NORMAL 0.450514
5538 NORMAL 0.453958
5539 NORMAL -0.111781
5540 NORMAL 0.889095
5541 NORMAL 0.282631
5542 NORMAL 0.273473
5543 NORMAL 0.593708
5544 NORMAL 0.048522
5545 NORMAL -0.273424
5546 NORMAL -0.561639
5547 NORMAL 0.170854
5548 NORMAL -0.024032
5549 NORMAL -0.178229
5550 NORMAL -0.059996
5551 NORMAL -0.281263
5552 NORMAL 0.164517
5553 NORMAL 1.008473
5554 NORMAL -0.007598
5555 NORMAL 0.021686
5556 NORMAL 0.674953
5557 NORMAL -0.886897
5558 NORMAL 0.499711
5559 NORMAL 0.341521
5560 NORMAL -0.769556
5561 NORMAL 0.293046
5562 NORMAL -0.060162
5563 NORMAL 0.531070
5564 NORMAL 0.282697
5565 NORMAL 0.132985
5566 NORMAL 0.226791
5567 NORMAL -0.400325
5568 NORMAL 0.267155
5569 NORMAL 0.387008
5570 NORMAL -0.446419
5571 NORMAL 1.561926
5572 NORMAL 0.936600
5573 NORMAL 0.384813
5574 NORMAL -0.704696
5575 NORMAL 0.018112
5576 NORMAL -0.622720
5577 NORMAL 0.105757
5578 NORMAL -0.349317
5579 NORMAL -0.056518
5580 NORMAL -0.348710
5581 NORMAL -0.013129
5582 NORMAL -0.205830
5583 NORMAL 0.532275
5584 NORMAL 0.497955
5585 NORMAL 0.729512
5586 NORMAL 0.407626
5587 NORMAL -0.369235
5588 NORMAL -0.760937
5589 NORMAL 0.266548
5590 NORMAL -0.427737
5591 NORMAL -0.073788
5592 NORMAL -0.436869
5593 NORMAL 0.415616
5594 NORMAL 0.157464
5595 NORMAL -0.054948
5596 NORMAL 0.293666
5597 NORMAL 0.508756
5598 NORMAL 0.248668
5599 NORMAL 0.477166
5600 NORMAL 0.106742
5601 NORMAL -0.397975
5602 NORMAL -0.272963
5603 NORMAL -0.649447
5604 NORMAL -0.358742
5605 NORMAL 0.770098
5606 NORMAL 0.298631
5607 NORMAL 1.131020
5608 NORMAL -0.552479
5609 NORMAL -0.794711
5610 NORMAL -0.295463
5611 NORMAL 0.707326
5612 NORMAL 1.008373
5613 NORMAL 1.246650
5614 NORMAL -1.038992
5615 NORMAL -0.050527
5616 NORMAL -0.041139
5617 NORMAL 0.494372
5618 NORMAL -0.868743
5619 NORMAL 0.511273
5620 NORMAL -0.141430
5621 NORMAL -0.405608
5622 NORMAL 0.132837
5623 NORMAL 0.032965
5624 NORMAL -0.285142
5625 NORMAL 0.319404
5626 NORMAL -0.735714
5627 NORMAL 0.044878
5628 NORMAL 0.374216
5629 NORMAL 0.133150
5630 NORMAL 0.368936
5631 NORMAL 0.062696
5632 NORMAL 0.404857
5633 NORMAL -0.397905
5634 NORMAL 0.211333
5635 NORMAL 0.001900
5636 NORMAL -0.321732
5637 NORMAL -0.444017
5638 NORMAL 0.292674
5639 NORMAL 0.286592
5640 NORMAL -0.113592
5641 NORMAL -0.152520
5642 NORMAL -0.099281
5643 NORMAL 0.671352
5644 NORMAL -0.230098
5645 NORMAL 0.105851
5646 NORMAL 0.844568
5647 NORMAL 0.926622
5648 NORMAL 0.346094
5649 NORMAL 0.361930
5650 NORMAL 0.518973
5651 NORMAL -0.022320
5652 NORMAL -0.338707
5653 NORMAL 0.399740
5654 NORMAL -1.077900
5655 NORMAL -0.027463
5656 NORMAL 0.815799
5657 NORMAL 0.760365
5658 NORMAL -0.152207
5659 NORMAL 0.793220
5660 NORMAL -0.118159
5661 NORMAL -0.192720
5662 NORMAL 0.414854
5663 NORMAL -0.896186
5664 NORMAL -0.057911
5665 NORMAL 0.164010
5666 NORMAL -0.372904
5667 NORMAL -0.077057
5668 NORMAL -0.131593
5669 NORMAL 0.530858
5670 NORMAL -0.181868
5671 NORMAL 0.092354
5672 NORMAL -0.049705
5673 NORMAL -0.089871
5674 NORMAL 0.607095
5675 NORMAL 0.008805
5676 NORMAL 0.059305
5677 NORMAL -0.044240
5678 NORMAL -0.300703
5679 NORMAL -0.065895
5680 NORMAL -0.271308
5681 NORMAL -0.026241
5682 NORMAL -0.580993
5683 NORMAL 0.166010
5684 NORMAL 0.098353
5685 NORMAL 0.573756
5686 NORMAL -0.330934
5687 NORMAL -0.015894
5688 NORMAL 0.817301
5689 NORMAL 0.683888
5690 NORMAL 0.971569
5691 NORMAL 0.352434
5692 NORMAL -0.555548
5693 NORMAL 0.738469
5694 NORMAL -0.281186
5695 NORMAL 0.513814
5696 NORMAL 0.537671
5697 NORMAL -0.259939
5698 NORMAL 0.180133
5699 NORMAL 0.764425
5700 NORMAL -0.370005
5701 NORMAL 0.041066
5702 NORMAL -0.151722
5703 NORMAL -0.329102
5704 NORMAL 0.203515
5705 NORMAL 1.131769
5706 NORMAL -0.022634
5707 NORMAL 0.167972
5708 NORMAL -0.269026
5709 NORMAL 0.183353
5710 NORMAL 0.746666
5711 NORMAL 0.949414
5712 NORMAL -0.078531
5713 NORMAL -0.290362
5714 NORMAL 0.586315
5715 NORMAL 0.119406
5716 NORMAL 0.563895
5717 NORMAL -0.696515
5718 NORMAL -0.181034
5719 NORMAL -0.192663
5720 NORMAL 1.691074
5721 NORMAL -0.713560
5722 NORMAL 1.739048
5723 NORMAL 0.693179
5724 NORMAL -0.060688
5725 NORMAL -0.145712
5726 NORMAL 0.162782
5727 NORMAL 0.476534
5728 NORMAL 0.294739
5729 NORMAL -0.072909
5730 NORMAL 0.701584
5731 NORMAL -0.117352
5732 NORMAL 0.252632
5733 NORMAL -0.342309
5734 NORMAL -0.224089
5735 NORMAL 0.348365
5736 NORMAL -0.456231
5737 NORMAL 0.503699
5738 NORMAL -0.068976
5739 NORMAL 0.560051
5740 NORMAL 0.077281
5741 NORMAL 0.758325
5742 NORMAL 0.036213
5743 NORMAL 1.072117
5744 NORMAL -0.708111
5745 NORMAL 0.132346
5746 NORMAL 0.180263
5747 NORMAL 0.203570
5748 NORMAL 1.181092
5749 NORMAL -0.128140
5750 NORMAL 0.147061
5751 NORMAL -0.169301
5752 NORMAL -0.267483
5753 NORMAL 0.379791
5754 NORMAL -0.161778
5755 NORMAL 0.460576
5756 NORMAL 1.364921
5757 NORMAL 0.160759
5758 NORMAL -0.053617
5759 NORMAL 0.431502
5760 NORMAL 0.147098
5761 NORMAL 0.828860
5762 NORMAL -0.202222
5763 NORMAL -0.000572
5764 NORMAL 0.548494
5765 NORMAL 0.194076
5766 NORMAL -0.171113
5767 NORMAL -0.233638
5768 NORMAL 0.410130
5769 NORMAL -0.395835
5770 NORMAL -0.522909
5771 NORMAL 0.624299
5772 NORMAL -0.181628
5773 NORMAL -0.267575
5774 NORMAL 0.428816
5775 NORMAL 0.646471
5776 NORMAL -0.206598
5777 NORMAL -0.245332
5778 NORMAL 0.573694
5779 NORMAL 0.552501
5780 NORMAL -0.697630
5781 NORMAL 0.524333
5782 NORMAL 0.219793
5783 NORMAL 0.168447
5784 NORMAL 0.382334
5785 NORMAL 0.008967
5786 NORMAL -0.225055
5787 NORMAL 0.474482
5788 NORMAL 0.459303
5789 NORMAL 0.625734
5790 NORMAL 0.806919
5791 NORMAL 0.088947
5792 NORMAL -0.728378
5793 NORMAL 0.467409
5794 NORMAL 0.022992
5795 NORMAL 0.051653
5796 NORMAL 0.457041
5797 NORMAL -0.058742
5798 NORMAL 0.169435
5799 NORMAL 0.159825
5800 NORMAL -0.391649
5801 NORMAL 0.262943
5802 NORMAL 0.616834
5803 NORMAL 0.254912
5804 NORMAL 0.162485
5805 NORMAL -0.008960
5806 NORMAL 1.039674
5807 NORMAL 0.745793
5808 NORMAL -0.028179
5809 NORMAL 0.540176
5810 NORMAL 0.222144
5811 NORMAL 0.067648
5812 NORMAL 0.097403
5813 NORMAL -0.663119
5814 NORMAL -0.324160
5815 NORMAL 1.753277
5816 NORMAL -0.045515
5817 NORMAL -0.145405
5818 NORMAL 0.055875
5819 NORMAL 0.097732
5820 NORMAL 0.254992
5821 NORMAL 0.082204
5822 NORMAL -0.093809
5823 NORMAL -1.161525
5824 NORMAL -0.273557
5825 NORMAL -0.270319
5826 NORMAL 0.441693
5827 NORMAL 0.340220
5828 NORMAL -0.912313
5829 NORMAL 0.870320
5830 NORMAL -0.612680
5831 NORMAL 0.547332
5832 NORMAL -0.249157
5833 NORMAL -0.183553
5834 NORMAL -0.943042
5835 NORMAL 0.048531
5836 NORMAL 0.171247
5837 NORMAL -0.589347
5838 NORMAL 0.233261
5839 NORMAL -0.067021
5840 NORMAL 0.340134
5841 NORMAL 0.203058
5842 NORMAL 0.901173
5843 NORMAL 0.225991
5844 NORMAL -0.053116
5845 NORMAL 0.805305
5846 NORMAL 1.206186
5847 NORMAL 1.015029
5848 NORMAL 0.412513
5849 NORMAL -0.125218
5850 NORMAL -0.002283
5851 NORMAL -0.058804
5852 NORMAL 0.362918
5853 NORMAL 0.164156
5854 NORMAL -0.062254
5855 NORMAL 0.351807
5856 NORMAL -0.202316
5857 NORMAL 0.035338
5858 NORMAL -0.077050
5859 NORMAL 0.190027
5860 NORMAL -0.734030
5861 NORMAL 1.389711
5862 NORMAL -0.062277
5863 NORMAL -0.525241
5864 NORMAL 0.536969
5865 NORMAL 0.198111
5866 NORMAL -0.259205
5867 NORMAL 0.428478
5868 NORMAL 0.320837
5869 NORMAL -0.073746
5870 NORMAL -0.867912
5871 NORMAL 0.481427
5872 NORMAL 0.148737
5873 NORMAL 1.238773
5874 NORMAL -0.601730
5875 NORMAL 0.116363
5876 NORMAL -0.262891
5877 NORMAL 0.128214
5878 NORMAL 0.204248
5879 NORMAL 0.145682
5880 NORMAL -0.151593
5881 NORMAL 1.699160
5882 NORMAL 0.851261
5883 NORMAL 0.032502
5884 NORMAL -0.060667
5885 NORMAL 0.764437
5886 NORMAL -0.003312
5887 NORMAL 0.749371
5888 NORMAL -0.560480
5889 NORMAL 0.390181
5890 NORMAL -0.672121
5891 NORMAL -0.064369
5892 NORMAL 0.506656
5893 NORMAL -1.136415
5894 NORMAL 0.082293
5895 NORMAL 0.244004
5896 NORMAL 0.449832
5897 NORMAL -0.142237
5898 NORMAL -0.122287
5899 NORMAL -0.382951
5900 NORMAL -0.857050
5901 NORMAL 0.278044
5902 NORMAL -0.060058
5903 NORMAL 0.753282
5904 NORMAL 1.208975
5905 NORMAL -0.504721
5906 NORMAL -0.255406
5907 NORMAL 0.424709
5908 NORMAL -0.014014
5909 NORMAL 0.180556
5910 NORMAL 0.598809
5911 NORMAL 0.502874
5912 NORMAL 0.202991
5913 NORMAL -0.756217
5914 NORMAL -0.614346
5915 NORMAL 1.381931
5916 NORMAL 0.376602
5917 NORMAL 0.280674
5918 NORMAL -0.632315
5919 NORMAL 0.271928
5920 NORMAL 0.291900
5921 NORMAL 0.743003
5922 NORMAL 0.987473
5923 NORMAL -0.180441
5924 NORMAL 0.219530
5925 NORMAL 0.541319
5926 NORMAL -0.569305
5927 NORMAL -0.588106
5928 NORMAL 0.311001
5929 NORMAL 0.529341
5930 NORMAL 0.387307
5931 NORMAL 0.504777
5932 NORMAL 0.120586
5933 NORMAL 0.091092
5934 NORMAL 0.136561
5935 NORMAL -0.259504
5936 NORMAL -0.544522
5937 NORMAL 0.539877
5938 NORMAL 0.172037
5939 NORMAL 0.469117
5940 NORMAL 0.296954
5941 NORMAL 0.487767
5942 NORMAL 0.452343
5943 NORMAL -0.749458
5944 NORMAL 0.837609
5945 NORMAL 0.185625
5946 NORMAL -0.109139
5947 NORMAL 0.652712
5948 NORMAL -0.626520
5949 NORMAL 0.143055
5950 NORMAL 0.422242
5951 NORMAL -0.110993
5952 NORMAL 0.426117
5953 NORMAL 1.092574
5954 NORMAL -0.648217
5955 NORMAL 0.432861
5956 NORMAL 0.035853
5957 NORMAL -0.033276
5958 NORMAL -0.077806
5959 NORMAL 0.645468
5960 NORMAL -0.166384
